"rank","customer_name","total_revenue"
"2453","Customer 4512","100791.28"
"2454","Customer 4661","100790.37"
"2455","Customer 7422","100752.68"
"2456","Customer 8107","100744.99"
"2457","Customer 8230","100733.73"
"2458","Customer 6948","100731.77"
"2459","Customer 966","100709.72"
"2460","Customer 7040","100701.31"
"2461","Customer 3069","100685.15"
"2462","Customer 911","100673.81"
"2463","Customer 2550","100671.18"
"2464","Customer 7596","100668.10"
"2465","Customer 3022","100664.16"
"2466","Customer 8818","100654.68"
"2467","Customer 6904","100621.08"
"2468","Customer 5433","100602.40"
"2469","Customer 9038","100570.23"
"2470","Customer 1884","100561.39"
"2471","Customer 5076","100559.09"
"2472","Customer 5928","100549.92"
"2473","Customer 1072","100543.30"
"2474","Customer 2377","100541.50"
"2475","Customer 8755","100535.89"
"2476","Customer 8575","100534.28"
"2477","Customer 1819","100511.41"
"2478","Customer 740","100497.21"
"2479","Customer 1278","100481.31"
"2480","Customer 1809","100471.85"
"2481","Customer 6659","100470.08"
"2482","Customer 6164","100459.77"
"2483","Customer 3642","100456.08"
"2484","Customer 4070","100455.56"
"2485","Customer 1005","100450.72"
"2486","Customer 8788","100448.40"
"2487","Customer 9706","100446.30"
"2488","Customer 4708","100445.97"
"2489","Customer 3974","100440.42"
"2490","Customer 4194","100435.21"
"2491","Customer 3262","100415.20"
"2492","Customer 4193","100411.51"
"2493","Customer 7386","100395.06"
"2494","Customer 8838","100388.91"
"2495","Customer 3994","100388.05"
"2496","Customer 9400","100369.22"
"2497","Customer 6193","100356.46"
"2498","Customer 5383","100350.04"
"2499","Customer 1921","100334.60"
"2500","Customer 878","100310.53"
"2501","Customer 3306","100302.55"
"2502","Customer 2434","100292.68"
"2503","Customer 9724","100287.45"
"2504","Customer 2966","100281.79"
"2505","Customer 355","100261.49"
"2506","Customer 8962","100251.04"
"2507","Customer 1927","100245.38"
"2508","Customer 4020","100242.03"
"2509","Customer 7878","100224.45"
"2510","Customer 7468","100218.04"
"2511","Customer 6519","100207.83"
"2512","Customer 9749","100202.06"
"2513","Customer 9891","100195.54"
"2514","Customer 277","100194.71"
"2515","Customer 9319","100185.48"
"2516","Customer 2772","100177.37"
"2517","Customer 8358","100176.75"
"2518","Customer 3056","100159.54"
"2519","Customer 3667","100157.37"
"2520","Customer 637","100143.67"
"2521","Customer 7370","100127.44"
"2522","Customer 3258","100114.99"
"2523","Customer 7206","100111.25"
"2524","Customer 82","100097.90"
"2525","Customer 684","100091.84"
"2526","Customer 7382","100069.98"
"2527","Customer 2828","100062.56"
"2528","Customer 9436","100061.59"
"2529","Customer 7977","100048.36"
"2530","Customer 1945","100041.95"
"2531","Customer 2779","100022.19"
"2532","Customer 4139","99979.18"
"2533","Customer 8282","99955.34"
"2534","Customer 1426","99951.50"
"2535","Customer 8394","99941.66"
"2536","Customer 493","99940.98"
"2537","Customer 8291","99914.99"
"2538","Customer 7172","99912.58"
"2539","Customer 1846","99907.57"
"2540","Customer 4359","99898.12"
"2541","Customer 1904","99896.75"
"2542","Customer 9281","99885.71"
"2543","Customer 9819","99873.52"
"2544","Customer 6722","99869.00"
"2545","Customer 1890","99862.24"
"2546","Customer 3991","99861.52"
"2547","Customer 353","99842.03"
"2548","Customer 8047","99827.14"
"2549","Customer 9898","99817.42"
"2550","Customer 7677","99814.72"
"2551","Customer 51","99807.45"
"2552","Customer 6471","99800.68"
"2553","Customer 5166","99797.04"
"2554","Customer 7542","99774.52"
"2555","Customer 6312","99769.60"
"2556","Customer 194","99749.60"
"2557","Customer 2615","99738.24"
"2558","Customer 7568","99721.02"
"2559","Customer 5560","99712.81"
"2560","Customer 3357","99709.36"
"2561","Customer 7452","99683.43"
"2562","Customer 8397","99670.47"
"2563","Customer 3373","99659.71"
"2564","Customer 8687","99655.72"
"2565","Customer 8239","99644.42"
"2566","Customer 6179","99639.06"
"2567","Customer 4315","99633.74"
"2568","Customer 2155","99633.00"
"2569","Customer 8905","99632.09"
"2570","Customer 8655","99612.53"
"2571","Customer 4486","99582.35"
"2572","Customer 9816","99546.94"
"2573","Customer 5538","99530.16"
"2574","Customer 7597","99529.97"
"2575","Customer 3611","99525.33"
"2576","Customer 7845","99502.43"
"2577","Customer 9208","99494.51"
"2578","Customer 6667","99464.80"
"2579","Customer 719","99460.73"
"2580","Customer 946","99450.51"
"2581","Customer 2079","99436.60"
"2582","Customer 5728","99426.01"
"2583","Customer 1260","99420.66"
"2584","Customer 6088","99420.59"
"2585","Customer 3836","99418.17"
"2586","Customer 8940","99393.94"
"2587","Customer 5205","99388.60"
"2588","Customer 7373","99381.48"
"2589","Customer 1162","99378.36"
"2590","Customer 6894","99371.79"
"2591","Customer 6320","99361.68"
"2592","Customer 4599","99357.99"
"2593","Customer 6066","99348.07"
"2594","Customer 7944","99345.62"
"2595","Customer 970","99338.65"
"2596","Customer 8330","99325.65"
"2597","Customer 4567","99280.77"
"2598","Customer 4566","99244.01"
"2599","Customer 4274","99238.67"
"2600","Customer 6636","99236.54"
"2601","Customer 4098","99231.13"
"2602","Customer 211","99222.44"
"2603","Customer 2593","99221.52"
"2604","Customer 2360","99206.01"
"2605","Customer 6877","99198.29"
"2606","Customer 6641","99195.16"
"2607","Customer 1931","99194.35"
"2608","Customer 9120","99169.42"
"2609","Customer 313","99159.75"
"2610","Customer 3535","99141.05"
"2611","Customer 5793","99134.03"
"2612","Customer 6520","99110.37"
"2613","Customer 5053","99109.82"
"2614","Customer 772","99096.63"
"2615","Customer 650","99088.45"
"2616","Customer 9417","99084.69"
"2617","Customer 3493","99084.45"
"2618","Customer 6439","99080.32"
"2619","Customer 8531","99074.58"
"2620","Customer 2206","99074.19"
"2621","Customer 5313","99057.22"
"2622","Customer 3589","99044.52"
"2623","Customer 7178","99042.94"
"2624","Customer 3809","99037.45"
"2625","Customer 1440","99027.06"
"2626","Customer 9332","99025.67"
"2627","Customer 2762","99022.74"
"2628","Customer 4944","98994.87"
"2629","Customer 2146","98981.39"
"2630","Customer 7369","98953.28"
"2631","Customer 7532","98917.23"
"2632","Customer 490","98881.92"
"2633","Customer 1623","98876.34"
"2634","Customer 960","98870.81"
"2635","Customer 9725","98853.30"
"2636","Customer 717","98830.57"
"2637","Customer 5420","98791.32"
"2638","Customer 8120","98790.43"
"2639","Customer 778","98783.13"
"2640","Customer 3482","98780.55"
"2641","Customer 2125","98767.31"
"2642","Customer 3935","98766.94"
"2643","Customer 647","98734.95"
"2644","Customer 7806","98733.24"
"2645","Customer 3797","98713.08"
"2646","Customer 2309","98710.45"
"2647","Customer 795","98708.30"
"2648","Customer 1038","98708.25"
"2649","Customer 9576","98698.26"
"2650","Customer 3512","98694.42"
"2651","Customer 2860","98687.81"
"2652","Customer 6613","98665.21"
"2653","Customer 3575","98606.72"
"2654","Customer 1953","98604.00"
"2655","Customer 2164","98592.17"
"2656","Customer 8147","98590.99"
"2657","Customer 6170","98579.67"
"2658","Customer 8783","98573.57"
"2659","Customer 644","98569.87"
"2660","Customer 2316","98566.96"
"2661","Customer 5614","98561.57"
"2662","Customer 3814","98550.89"
"2663","Customer 2937","98550.68"
"2664","Customer 1554","98549.47"
"2665","Customer 2642","98546.30"
"2666","Customer 4243","98543.18"
"2667","Customer 8121","98541.41"
"2668","Customer 9073","98537.99"
"2669","Customer 9502","98525.90"
"2670","Customer 9122","98519.16"
"2671","Customer 3461","98515.48"
"2672","Customer 4775","98511.05"
"2673","Customer 9696","98505.56"
"2674","Customer 9755","98500.42"
"2675","Customer 5173","98491.51"
"2676","Customer 6029","98487.84"
"2677","Customer 4995","98470.97"
"2678","Customer 1634","98468.51"
"2679","Customer 9904","98468.40"
"2680","Customer 3018","98458.93"
"2681","Customer 4189","98444.07"
"2682","Customer 9568","98443.23"
"2683","Customer 4035","98414.48"
"2684","Customer 9331","98402.48"
"2685","Customer 1815","98401.18"
"2686","Customer 2485","98399.56"
"2687","Customer 1771","98399.22"
"2688","Customer 6219","98394.86"
"2689","Customer 8544","98392.21"
"2690","Customer 433","98375.80"
"2691","Customer 9053","98373.06"
"2692","Customer 7693","98369.48"
"2693","Customer 3224","98369.33"
"2694","Customer 3743","98369.17"
"2695","Customer 3110","98325.55"
"2696","Customer 3717","98310.22"
"2697","Customer 3681","98293.30"
"2698","Customer 7234","98287.75"
"2699","Customer 7232","98281.56"
"2700","Customer 8206","98267.12"
"2701","Customer 6708","98266.18"
"2702","Customer 9917","98254.65"
"2703","Customer 507","98252.30"
"2704","Customer 2362","98247.23"
"2705","Customer 7608","98241.76"
"2706","Customer 8283","98233.62"
"2707","Customer 8245","98227.32"
"2708","Customer 984","98220.48"
"2709","Customer 5548","98218.74"
"2710","Customer 4610","98218.61"
"2711","Customer 6681","98211.73"
"2712","Customer 8877","98195.02"
"2713","Customer 3660","98190.61"
"2714","Customer 387","98186.98"
"2715","Customer 3569","98180.62"
"2716","Customer 9613","98171.25"
"2717","Customer 362","98155.76"
"2718","Customer 9723","98125.08"
"2719","Customer 1209","98122.97"
"2720","Customer 5210","98116.95"
"2721","Customer 8714","98114.00"
"2722","Customer 7175","98100.90"
"2723","Customer 2282","98098.92"
"2724","Customer 767","98094.01"
"2725","Customer 2089","98080.37"
"2726","Customer 4943","98077.24"
"2727","Customer 7659","98070.50"
"2728","Customer 9202","98063.26"
"2729","Customer 7899","98053.49"
"2730","Customer 923","98040.37"
"2731","Customer 216","98030.14"
"2732","Customer 2379","98027.72"
"2733","Customer 7650","98026.69"
"2734","Customer 5139","98004.13"
"2735","Customer 1680","97956.35"
"2736","Customer 6946","97952.74"
"2737","Customer 9500","97939.94"
"2738","Customer 5229","97926.12"
"2739","Customer 2527","97906.94"
"2740","Customer 7043","97893.16"
"2741","Customer 5908","97886.90"
"2742","Customer 179","97885.06"
"2743","Customer 531","97880.10"
"2744","Customer 3914","97867.10"
"2745","Customer 1866","97852.68"
"2746","Customer 4000","97844.86"
"2747","Customer 5974","97841.25"
"2748","Customer 528","97839.59"
"2749","Customer 7949","97834.44"
"2750","Customer 8438","97800.11"
"2751","Customer 2509","97791.59"
"2752","Customer 1156","97788.33"
"2753","Customer 3934","97764.91"
"2754","Customer 7288","97754.10"
"2755","Customer 3648","97752.25"
"2756","Customer 1906","97721.24"
"2757","Customer 7980","97707.18"
"2758","Customer 1785","97704.23"
"2759","Customer 7260","97701.73"
"2760","Customer 7062","97678.43"
"2761","Customer 6560","97630.48"
"2762","Customer 5412","97607.06"
"2763","Customer 4524","97604.07"
"2764","Customer 2192","97591.71"
"2765","Customer 2530","97579.62"
"2766","Customer 3187","97543.54"
"2767","Customer 6757","97538.30"
"2768","Customer 6609","97527.74"
"2769","Customer 3665","97516.85"
"2770","Customer 1051","97496.86"
"2771","Customer 4634","97490.61"
"2772","Customer 7027","97489.14"
"2773","Customer 6777","97487.00"
"2774","Customer 9157","97486.05"
"2775","Customer 7117","97480.55"
"2776","Customer 9110","97458.92"
"2777","Customer 4832","97457.82"
"2778","Customer 6729","97432.81"
"2779","Customer 4496","97400.88"
"2780","Customer 3513","97378.32"
"2781","Customer 3838","97361.40"
"2782","Customer 9882","97355.33"
"2783","Customer 3334","97350.32"
"2784","Customer 448","97344.12"
"2785","Customer 5727","97329.81"
"2786","Customer 1552","97298.93"
"2787","Customer 7991","97291.26"
"2788","Customer 748","97274.81"
"2789","Customer 3701","97261.25"
"2790","Customer 4843","97259.48"
"2791","Customer 9250","97243.29"
"2792","Customer 8183","97242.02"
"2793","Customer 4241","97226.74"
"2794","Customer 3516","97213.25"
"2795","Customer 296","97208.09"
"2796","Customer 8648","97199.92"
"2797","Customer 8753","97199.09"
"2798","Customer 8240","97186.88"
"2799","Customer 1673","97181.36"
"2800","Customer 3469","97176.01"
"2801","Customer 1392","97175.37"
"2802","Customer 5444","97171.74"
"2803","Customer 2566","97170.78"
"2804","Customer 8225","97154.14"
"2805","Customer 7946","97109.49"
"2806","Customer 8555","97078.84"
"2807","Customer 9908","97070.31"
"2808","Customer 5328","97064.57"
"2809","Customer 7768","97042.84"
"2810","Customer 1143","97035.65"
"2811","Customer 3135","97030.73"
"2812","Customer 2643","97028.51"
"2813","Customer 404","97018.11"
"2814","Customer 5587","97001.75"
"2815","Customer 860","96993.07"
"2816","Customer 3812","96970.85"
"2817","Customer 625","96966.61"
"2818","Customer 7780","96963.57"
"2819","Customer 5343","96948.12"
"2820","Customer 8187","96933.34"
"2821","Customer 9791","96931.82"
"2822","Customer 4810","96928.21"
"2823","Customer 4030","96927.27"
"2824","Customer 8824","96924.18"
"2825","Customer 931","96913.09"
"2826","Customer 3322","96903.39"
"2827","Customer 8968","96895.32"
"2828","Customer 2174","96885.70"
"2829","Customer 2724","96872.18"
"2830","Customer 4695","96861.37"
"2831","Customer 8958","96859.70"
"2832","Customer 8364","96856.76"
"2833","Customer 8976","96835.80"
"2834","Customer 5403","96823.01"
"2835","Customer 8759","96817.50"
"2836","Customer 6736","96812.70"
"2837","Customer 7246","96802.46"
"2838","Customer 2198","96801.43"
"2839","Customer 3580","96801.22"
"2840","Customer 8029","96798.99"
"2841","Customer 5020","96786.28"
"2842","Customer 9997","96781.38"
"2843","Customer 3733","96775.45"
"2844","Customer 1876","96772.13"
"2845","Customer 8817","96764.63"
"2846","Customer 7558","96764.10"
"2847","Customer 9607","96744.53"
"2848","Customer 354","96738.15"
"2849","Customer 6056","96725.74"
"2850","Customer 6401","96721.62"
"2851","Customer 8224","96710.52"
"2852","Customer 8089","96701.27"
"2853","Customer 5907","96695.22"
"2854","Customer 9525","96693.90"
"2855","Customer 3315","96673.48"
"2856","Customer 1741","96668.40"
"2857","Customer 2557","96668.16"
"2858","Customer 9785","96636.24"
"2859","Customer 2548","96624.66"
"2860","Customer 7889","96619.71"
"2861","Customer 5572","96616.72"
"2862","Customer 5693","96613.13"
"2863","Customer 9516","96606.40"
"2864","Customer 698","96598.40"
"2865","Customer 4100","96591.85"
"2866","Customer 3504","96579.33"
"2867","Customer 81","96573.18"
"2868","Customer 6023","96570.58"
"2869","Customer 4497","96566.62"
"2870","Customer 8484","96565.14"
"2871","Customer 4306","96563.04"
"2872","Customer 291","96562.79"
"2873","Customer 3326","96543.82"
"2874","Customer 8597","96532.42"
"2875","Customer 4654","96516.21"
"2876","Customer 7901","96507.67"
"2877","Customer 7424","96506.72"
"2878","Customer 2088","96483.32"
"2879","Customer 837","96452.33"
"2880","Customer 4312","96438.12"
"2881","Customer 2620","96431.91"
"2882","Customer 1885","96429.68"
"2883","Customer 2617","96417.21"
"2884","Customer 5795","96400.20"
"2885","Customer 6528","96396.97"
"2886","Customer 3623","96385.36"
"2887","Customer 3863","96360.07"
"2888","Customer 3751","96357.88"
"2889","Customer 2612","96348.70"
